,pdx,pds,plx,pls,cbx,cbs,cpx,cps
19,162.91851752327068,4278.028315553151,174.2135952375246,55828.09631848856,318.5964279154671,69193.58930068626,31.390686500556,6276.610654073644
20,73.5544030125431,4809.6408962527785,255.41158604908208,57220.94587758227,319.23325593517484,67321.35850814718,9.106247494273617,-4908.304375421329
21,42.02467205565671,-2434.7431626426987,133.66191759676303,23406.606102590915,222.71983154658813,39098.6214251396,-1.229422933181496,-5311.745597304136
22,69.33062622673174,317.4100220108958,89.96251329684873,3078.600346061401,116.05586143806784,7297.741831415857,10.384219384294937,10485.053024239984
23,83.4735670998881,31377.06433335728,245.3112965656204,44245.4619605403,211.24105229797487,43223.56350672632,55.947718612807165,26679.337525025738
24,151.454796249246,6315.633654540332,334.70619081935934,35642.81429857478,422.27511081467026,35118.26023082354,6.461618918459436,-7545.046059132081
25,-26.724384751074467,-13055.698131295867,46.14511947434676,25953.860712711175,90.15774367651466,18610.75578345789,-25.073535532644,4885.248307581322
26,89.93732567304676,865.0028589923968,212.62600594686404,43789.55455549661,244.8886575718691,29704.933944381017,42.34279942560107,4927.246660980585
27,31.441229095729852,779.5605085492134,169.14677365319244,30235.199179477902,148.46755918909457,33729.228493344795,2.7111679592989617,-16373.814963119366
28,20.78862709109478,-3139.7912994817525,166.7053460096131,22165.12793720144,147.89415521655178,19520.9332100999,-3.9678857654461126,-11157.240528903945
29,18.980821233261793,-1926.6786819564004,150.29964643240743,13178.974181214493,87.16815234260162,2770.431874398142,26.306182417470097,-6159.64400055827
30,-34.98088690364915,-7431.987755730908,85.9275983378567,-5206.188735936463,-12.710742744394793,-9529.111734009377,10.53391667415184,-16875.659342267594
31,0.904804254482201,-2463.214637661338,106.58712514224203,-6978.557461704462,22.25717664392323,-24283.32383537112,35.71586117070336,7857.719481782828
32,-55.36080371822419,10294.954555396209,91.27615026184486,4036.631356457161,-1.9283828040834123,2686.3793500644388,-6.147439926771085,-1712.3214925922948
33,-18.77640924764819,1924.843706585605,1.9925971129463278,-9638.458928904569,-69.26771440005359,-19361.78839795162,11.944557547832744,10252.293770421871
34,-79.3407107596696,-908.3633009492696,7.734389111827852,-8927.834965243062,-86.76111145562686,-11561.253299667645,-25.00760223938093,-9777.348693359942
35,-87.05240668016853,-6378.872584064375,-54.50055032522937,-17404.823400011446,-179.40886728244175,-32686.981575332502,-0.0033751223077445047,-2059.5028481229747
36,55.08980456497534,12465.379740384044,112.2857022180558,21429.939119336952,71.7887248078622,16620.820554805294,63.957783065156434,30617.437341947538
37,-50.91277545011803,-10270.592444460075,-12.90892984203515,4084.2959453491785,-96.16862849635402,-7612.433129502737,2.8764164891158828,-7619.232087333672
38,18.941154848671545,2447.3147445472277,46.91347691077897,8159.52043057188,39.71877949327063,-4285.678848505326,15.75306931567485,6909.344899848213
39,-100.3471029645359,-4287.364809450162,-40.24915410722065,-8525.694072448183,-111.54934453490307,-10673.732822451071,-13.411714289062388,-5258.03566069212
40,-16.776247315620196,5575.0327766915725,-21.398899479752572,-6297.984211164192,-72.97329389251422,-18462.4712715888,6.382609841008389,-2047.9477331398448
41,4.655023369538526,9847.531386116454,21.462164209464277,-6532.126633029293,-7.5533618912019165,-1195.1104161667608,11.136585871991457,-4193.895281680234
42,-32.05198933493932,3444.154901968359,-1.6680396232886778,-6578.347985496795,-35.289841842605256,-11895.756476433962,-16.149242030008963,11562.437729501464
43,0.1040161450662822,3566.367207391144,43.20841243826976,1730.805083980209,34.81697294163655,5054.274327361287,-10.474329698888596,-7361.902663779969
44,-50.875658616324586,-6945.94781447127,-14.910556189579097,-6003.974072051504,-56.23321085011537,-6058.374225029722,-26.83813296854322,-9794.090425709757
45,-36.989712044992075,1056.593719525059,25.972977909445945,-6027.102101045159,-9.440686529500226,3069.911646144319,-14.240107672868533,-5898.079520473155
46,-55.23684256681565,-16386.104307476042,37.85693815162631,1451.544349546013,-32.80574740815723,-3764.134279365113,2.3202903542396314,-5943.253912255444
47,-59.61574860767553,-6008.878012330621,-23.26075204675692,-11854.571367731136,-74.32868679772548,-18107.148221806725,-18.156394721114452,-4839.867565241824
48,2.8748714065483796,2645.9064881052545,71.61783073057768,6977.454099670154,54.99020199015604,-4615.356401429104,6.330381267173522,10722.955556382469
49,-36.76368095002351,-13521.166923024557,-40.50939010008875,-5810.955895703366,-79.84937435615188,-21812.15503848091,-7.218837514792256,3284.721488432173
50,-28.53010410327147,-12827.594362576143,-15.644491122474847,-16056.298001304807,-40.84770914828823,-24783.70035321064,-13.803506900907507,-9957.293733277944
51,-37.423096479075184,-4689.991947405586,-26.789548920299353,-14151.768864587444,-63.0050956978921,-12683.258565867058,-8.423082725067985,-10866.0340729331
52,-68.4413565033147,-19183.175794369006,-5.9466400772810175,-1016.9651330044217,-56.32182731660271,-12641.115896698684,-21.077020821169455,-12771.753494718578
53,-41.58358260186964,-6747.072020322485,8.88215882286147,-10677.293454008977,-28.79819731605903,-11722.918565954118,-9.764777023107655,-10227.845962819574
54,-50.84847320062022,-9903.346742122107,-25.305228803590694,-7369.930475054323,-67.43449900790051,-10466.562793882105,-11.48580716477835,-11475.575441421348
55,-1.234726725446194,-229.62607662399387,-36.5108795403562,-12939.66284359365,-51.231025703765795,-5010.054800731232,9.76043291992272,-7362.8558947091515
56,-61.7410416022276,-3323.846140684218,-94.73686997115368,-8462.457207080137,-142.1880707152942,-23542.100806749964,-19.02551260290022,7303.698713131795
57,-48.36611625684401,3068.9969488411007,-128.985276679702,-22731.020212967054,-176.30592735412483,-14588.087032187119,-5.843099567142872,-9393.895582083744
58,-58.10864911517575,-15565.922924904113,-72.2581762497199,-7354.678508707548,-110.58488893189701,-16230.199697291158,-19.69178380670101,-9699.142744541045
59,-68.9673386031024,-13733.801878775968,-133.557645264926,-7675.828741754849,-192.0252487602495,-28713.925022310857,-11.571021155470419,3610.6232615746776
60,-15.940883146504007,7799.343970369417,-82.88576030903914,-10119.387559562114,-132.62730015082138,-16841.24922749467,34.51973255265324,18978.51847207819
61,-46.02798117126048,-13093.711494323965,-155.24459796577793,-26429.71160958264,-181.391336415252,-30820.638533091354,-19.418978516225877,-11503.211077215721
62,-46.227331103251515,3286.3956102876837,-129.63623481886117,-2013.2075392695624,-171.31765086518044,-8104.669159349505,-1.3866101960035166,10745.210649507637
63,-26.537631368357324,9197.589167348327,-109.06274745200767,-10078.99199607606,-147.4065368122457,-23433.627326517635,15.617381679424625,20488.91968806309
64,-21.957580392457658,7467.283060001842,-126.5262124489359,-16800.271627455404,-149.65828756808685,-21719.46925484449,3.593541276162796,9703.372074265339
65,-34.48587660143238,1050.8611713921346,-133.0287063933648,-16541.353080860736,-173.073196444343,-26671.75116457864,9.542412760315159,10792.723843929154
66,-23.12121842116153,2524.6573846631145,-104.57230586901323,-7886.323003745347,-153.6515567526535,-17021.92927596869,30.464540297986048,10992.571032869346
67,-47.8623042775248,-1197.9344170412878,-131.15908745959956,-16861.258043562335,-167.3936618046573,-25307.289809263282,-7.639531944720289,3619.429676900654
68,-32.70783259640211,-6046.230350577229,-130.79112774884277,-20221.244847764978,-154.2998049119933,-20326.08898471102,-5.76925980169969,-8601.0141881622
69,-38.656501803673564,-6416.586532800749,-127.47050332046149,-18481.04006380645,-136.3702793863008,-15133.953022560505,-22.924099106847706,1750.905473495579
70,-51.70701032521902,-12420.799080567984,-143.19929075817458,-18858.05033913997,-164.60537853921892,-23243.698143060446,-26.103505694060317,-10071.895302311259
71,-23.858056586918337,1987.3558892649817,-130.97956664570063,-21483.53232121872,-140.00539568238673,-14632.550566459377,-8.306935397233161,1175.3195202320494
72,-27.10833901465128,897.9522598420735,-88.81340756675837,-13602.422657495928,-106.57062412744335,-17995.14651300593,-2.5338440502620188,4815.485976940261
73,-41.456556034298046,-6264.996085692819,-98.70289010506656,-13214.647995424784,-132.30135718602787,-18541.09220294869,1.216312512957387,-2012.6198963718562
74,0.09859392826183466,-3539.1752641958155,-79.65009084434394,-13121.004982458497,-80.1978881697795,-17649.85385653642,8.944078458529276,8468.107936110464
75,-3.4415875528516153,1471.588607477017,-95.65708636830931,-16783.450266050262,-92.26051039033723,-7587.10769401757,-1.350002047442075,-9065.954489798052
76,-62.07579890351872,-9922.370587530422,-118.72595326068125,-17188.6604936533,-142.48951715934004,-20608.599935640854,-29.665384838852447,6461.838861717384
77,-42.80273854961888,-1362.0089660742524,-87.85876810517868,-16507.57231272079,-107.88520178842714,-5786.0368016549,-14.001525749597562,-11403.145973528488
78,-20.621104917032085,-4419.732645010499,-77.05760748552012,-3805.022370705963,-89.44785758923786,-12473.034512308226,-2.357880613573201,3139.8270402791168
79,-3.5295964316386517,-379.83774119536247,-98.32454798542437,-11168.997315062006,-95.17777787341083,-12426.259287849596,1.2660947353249412,6833.843938954946
80,-27.526911519317764,1659.2196285151294,-96.66166618861024,-14749.643793242105,-88.07525595258562,-10048.49734852749,-28.129055536799,-3389.1692416862097
81,-37.6117486059502,-8307.46665273517,-80.07103867879641,-16665.40845269951,-71.14058513840087,-13723.154914590583,-37.54278726384061,-10082.476465829674
82,-2.7828061174151344,-1701.9327018022777,-62.55474203970152,-7109.247940887399,-41.37405874249612,-5358.278206287541,-16.974556279695832,5291.288302339402
83,-4.038782479592555,-3548.284635542346,-35.11485285504443,-4535.648905258975,-30.775970076510475,-8127.033443866971,-1.4238184182602254,14934.221098635739
84,-83.37837611836278,-24645.198570811463,-125.75344770854394,-14646.447993267417,-137.3466124520828,-19273.666847577435,-65.89002951342974,-20823.86204112589
85,-40.80028545960511,-5659.0306244657295,-78.47260318391847,-18769.321852365996,-77.08627918085244,-13660.614637667573,-36.372645399099895,-11542.065081130746
86,6.696791070799691,2760.6230866387486,-16.274395864887083,-4860.927130007865,9.004736425541978,3538.716965613912,-10.871121909166618,-5011.671985564048
87,-20.885844953027572,-13390.793554354084,-32.160902335168316,-10419.000473646243,-26.073858944539097,-10803.2882579814,-20.384914877525603,-12550.166718611043
88,-16.54689195696676,-13584.816664300368,-41.13419917848091,-9186.618530734277,-17.322358602734766,-5315.656528702351,-34.9134801380726,-18163.94324445698
89,4.714951633101805,-4650.482360056154,-0.19636297854367513,-2470.9179487252804,16.258944139315872,-534.8140667974294,-6.456273524703363,-7281.555527287081
90,10.900987391298372,-3734.316758477602,-31.349470319075294,-259.59537507236746,-7.330244030025824,-2676.487092515348,-7.012750871313699,-1846.6275312865837
91,29.012516891743076,225.914023579262,33.40440221620554,4412.3325427712225,65.90978357760036,11476.488173895392,2.41763198820081,-5018.9532206407675
92,15.050841708556163,2169.823869258289,12.063178043580024,-2521.470842647712,33.97873365055602,-2818.614487813964,-0.1645807800557577,3330.7634404651617
93,0.017263415857314612,2480.706661703356,-3.3752194206705326,-4737.67217878241,18.876312877201144,497.1487021081084,-18.758845009979154,-4098.461512154019
94,28.913083587767346,3219.3062840584826,-10.912866760264876,-5034.638113086003,13.602227945897539,7568.521523412899,8.635383464534982,-10070.622042683575
95,5.7396037984055965,-6153.363380532523,-3.55184055892164,-2368.505293011738,-0.8438144549941171,-4974.312244148243,8.0186488095909,757.1078846912351
96,57.498125621892314,4229.091551074263,39.705782599640315,7800.989633987214,74.53789236288662,3482.891179176182,29.391495191292677,8961.534305785208
97,13.1899506323482,2209.384962022763,-2.1420738682977003,-3619.7699795424196,27.747055087901117,1865.2655731374434,-13.245533224255212,-3996.7867435869193
98,26.816380403892595,8989.770735456834,38.90251345354562,10900.099218946216,56.78338040841004,10505.814717486937,17.108107729051312,10693.07077238962
99,32.3787165106462,10574.532754520413,56.83746798145148,1182.5905819999462,75.64657501277429,6468.282391976136,16.452962217316554,4133.20288952961
100,34.87826052672858,12643.564902357437,60.66071313170124,9165.26746216547,84.33634558935478,16895.762376356375,14.78957440664476,4086.6456436477674
101,54.3163140262601,12510.781062111739,49.3701723205761,18130.29321198968,78.8523988265124,15249.238450378936,29.11848846314024,20173.57507055885
102,52.694178583360895,4866.315116927304,43.96376896435737,6007.55118401923,80.19444141260828,11875.554393795283,21.44024855290718,-43.39279392230674
103,77.01315577215098,15344.880949947968,87.4394264793263,16438.174730801125,125.36218003600311,26507.073986356852,38.75539884204983,3377.778086018996
104,24.27454716675038,-2054.017555682345,44.795068281764145,7581.377204881999,76.35532138505755,11489.24100781489,-4.9355165033275625,-4844.096253802505
105,77.47965434127991,8268.133483180238,74.02861778795221,19822.95195880872,127.17357214813273,22432.149237920865,26.368046682879253,4887.2902224280115
106,40.62977886985823,7173.127949679678,26.13799841417176,587.4923451280665,63.81663901358979,8277.982456426256,7.666632566774638,9186.783550525251
107,12.726222326606603,-3250.3402730400994,50.121133576704096,5673.411716386821,57.28422866978917,5239.964443082172,7.960785314462612,324.3297663040539
108,100.77028628564494,23603.532698164687,98.97594669183047,43694.29342513179,137.57604780509223,26652.418977640235,61.251049092047595,36278.74490557905
109,9.763272321093154,-434.5892535619314,79.70036117583209,10940.790823909767,97.69180310785941,18159.979839851716,-7.462031934366166,-8666.49499583487
110,16.706482007071372,2339.3377549238394,88.29230044499013,10035.197265267558,92.63120126645185,8617.280809468019,11.822086401325407,2816.146097876979
111,28.601216917699503,5626.817606766017,67.74968791558626,12077.646101751961,89.39394896923022,11813.34566624054,7.103948265226791,5733.044222529366
112,23.44877862709791,-2800.7558148915887,97.07044700390134,11159.720685909757,97.97975290455634,13253.528189920653,23.384097823442232,949.7954139370813
113,-5.749531290613049,-3499.7886269050214,93.25250112621688,17501.01437028775,69.3883197607895,11236.052160259744,15.663079242075753,1472.2757079148469
114,42.00758873868608,3495.53305386968,104.293773698814,16529.200507432746,111.61935622629221,16973.871357009128,32.941436687231715,1851.2211402774738
115,40.72144028911589,3763.9031105762115,91.19218813797397,12428.362449891534,111.67256898942378,13260.779559920265,19.219714325014536,3200.8077468396914
116,40.393324934796055,15306.195426358645,69.94566785997824,9218.043550210903,94.54766473854647,22514.320548744457,15.498456321528124,2721.6815634162194
117,55.02454424984694,12968.063884360905,85.552136281108,14676.747160937637,94.24435016202051,19235.6381032332,42.77820684287707,6869.30862582189
118,38.61639980838913,1313.9923677268307,88.00951681764445,13860.776634618534,110.76233194820725,15748.746003137756,16.05951005516539,2408.6049698714087
119,35.17019318454186,5435.284759600312,70.3157328858689,12693.025323800477,89.10131678546668,9621.508028209668,13.34291012449745,5565.516631379607
120,28.68722595242548,11310.034943125247,145.46870790206253,26846.37658103014,141.26101136216084,27065.477958200165,31.628951216977555,11792.399646161131
121,53.16879968616013,9153.566801445631,61.466365282506786,4775.943758854381,89.2411223666495,13383.51957286058,25.918177498709724,268.4000500308575
122,39.616215959866395,14336.804217705234,77.30662844348285,6712.020209819959,110.04135648729493,20213.386651942477,2.211133135798434,-625.5561211965396
123,33.03077634766373,3837.871075048097,101.98742080127204,19539.019286473762,111.66142041245621,17781.0329751971,19.50836229434782,6057.757168293738
124,30.4137824236725,1156.7712566180126,76.50666577215543,10993.644341362451,91.10102083049628,12031.292322375873,11.810409140462127,-1022.3340456835394
125,23.766535762012836,-3217.6813544410725,75.86228677241468,10991.208727032914,93.359864429774,10003.748473230207,6.117817840245607,-2651.163727313651
126,-8.909662063195356,-4426.752874985192,76.05220721833052,5907.445796031909,58.437657898652105,6371.495207511507,5.43113255980262,-6323.615840781778
127,-23.613509477831713,-5209.899421870567,70.07435052618484,11121.338900906292,48.334107925490116,4969.386304971013,-6.249102534762642,-460.9043502732129
128,-40.343704907776555,-13114.087111953224,14.926640112258497,-2125.618605797228,16.048921198649623,1233.0555453601482,-43.922343277346044,-17883.073219973165
129,-74.09894677890952,-23182.74206208925,-22.393000607167096,-7864.743371531807,-51.4181955935087,-12728.573291569632,-49.58804550184334,-19802.136414066874
130,-84.87793351711002,-23252.33038913476,-47.88664821581074,-10720.632043750615,-76.06753576262395,-15705.60642606697,-61.245665042149994,-19747.91789673965
131,-95.67936354825883,-21946.358209945833,-59.556379297391345,-10532.351269906923,-94.89939262033477,-13586.250078380444,-64.89465773216205,-20366.57163217661
132,63.49806470176463,16141.32835862138,57.59572956437273,10661.542302546084,96.08594052171861,18479.499531241258,19.465520594224813,5959.698415436935
133,18.655652807080514,8798.433199710846,31.56760178576269,6085.592026155216,38.88817035189891,6773.346182549529,7.835414103114886,7216.688281915747
134,11.794702341808488,4308.490196466424,60.357160783059726,11267.531253467296,64.50700355856452,9500.433655295677,6.2155669606124775,4957.474003074567
135,30.916514880069144,6507.313232032087,40.96232997254498,2099.583337029042,63.942146830078855,14201.605729231262,5.60652333282178,-6759.288385271822
